Cluster ID,Link Score,source file,id,title,authors,venue,year
916,0.981026,1,conf/vldb/AbrolLMMMRTWZ01,Navigating large-scale semi-structured data in business portals,"Michel Tourn, Man Abrol, John Wang, Grace Zhang, Jianchang Mao, Uma Mahadevan, Rajat Mukherjee, Prabhakar Raghavan, Neil Latarche",VLDB,2001
953,0.980106,1,conf/vldb/RamamrithamABEGP00,"Social, Educational, and Governmental Change Enabled through Information Technology","Michael Eitan, Valerie Gregg, Carlo Batini, D. B. Phatak, Yeha El Atfi, Krithi Ramamritham",VLDB,2000
881,0.981363,1,conf/vldb/FerrandinaMZ94,Implementing Lazy Database Updates for an Object Database System,"Fabrizio Ferrandina, Thorsten Meyer, Roberto Zicari",VLDB,1994
2799,,1,journals/vldb/AbadiCCCCLSTZ03,Aurora: a new model and architecture for data stream management,"Christian Convey, Sangdon Lee, Ugur Çetintemel, Daniel J. Abadi, Michael Stonebraker, Mitch Cherniack, Donald Carney, Stanley B. Zdonik, Nesime Tatbul",VLDB J.,2003
1696,0.941047,1,journals/sigmod/MeltonMJKS02,SQL/MED - A Status Report,"Jan-Eike Michels, Peter M. Schwarz, Krishna G. Kulkarni, Vanja Josifovski, Jim Melton",SIGMOD Record,2002
2800,,1,journals/sigmod/Jagadish00,ACM-SIGMOD Digital Review,H. V. Jagadish,SIGMOD Record,2000
1020,0.979068,1,conf/sigmod/Carey94,Parallel Database Systems in the 1990's,Michael J. Carey,SIGMOD Conference,1994
1038,0.978527,1,conf/sigmod/RamanH02,Partial results for online query processing,"Joseph M. Hellerstein, Vijayshankar Raman",SIGMOD Conference,2002
743,0.982474,1,journals/tods/AndriesCPB01,Applying an update method to a set of receivers,"Jan Van den Bussche, Marc Andries, Jan Paredaens, Luca Cabibbo",ACM Trans. Database Syst.,2001
1183,0.977525,1,conf/sigmod/BrodskyK95,The LyriC Language: Querying Constraint Objects,"Alexander Brodsky, Yoram Kornatzky",SIGMOD Conference,1995
745,0.982474,1,journals/tods/BertinoBFS98,An Access Control Model Supporting Periodicity Constraints and Temporal Reasoning,"Elena Ferrari, Pierangela Samarati, Claudio Bettini, Elisa Bertino",ACM Trans. Database Syst.,1998
1712,0.935368,1,conf/sigmod/BohmBKK01,Epsilon Grid Order: An Algorithm for the Similarity Join on Massive High-Dimensional Data,"Florian Krebs, Christian Böhm, Bernhard Braunmüller, Hans-Peter Kriegel",SIGMOD Conference,2001
1372,0.97437,1,conf/sigmod/BergstraesserBPS99,Versions and Workspaces in Microsoft Repository,"Shankar Pal, Thomas Bergstraesser, Philip A. Bernstein, David Shutt",SIGMOD Conference,1999
399,0.983978,1,journals/sigmod/AdelbergKG96,Overview of the STanford Real-time Information Processor (STRIP),"Brad Adelberg, Ben Kao, Hector Garcia-Molina",SIGMOD Record,1996
1806,0.119868,1,conf/sigmod/BratsbergT00,Tutorial: Designing an Ultra Highly Available DBMS,"Øystein Torbjørnsen, Svein Erik Bratsberg",SIGMOD Conference,2000
1361,0.975053,1,conf/sigmod/RoussopoulosKS99,The Active MultiSync Controller of the Cubetree Storage Organization,"Yannis Sismanis, Yannis Kotidis, Nick Roussopoulos",SIGMOD Conference,1999
1706,0.936814,1,conf/sigmod/YanMHF01,Data-Driven Understanding and Refinement of Schema Mappings,"Laura M. Haas, Ling-Ling Yan, Ronald Fagin, Renée J. Miller",SIGMOD Conference,2001
1615,0.955667,1,conf/sigmod/PangCL94,Managing Memory for Real-Time Queries,"Miron Livny, Michael J. Carey, HweeHwa Pang",SIGMOD Conference,1994
2801,,1,journals/vldb/CasatiSG01,E-Services - Guest editorial,"Dimitrios Georgakopoulos, Ming-Chien Shan, Fabio Casati",VLDB J.,2001
1540,0.962593,1,conf/sigmod/AggarwalPWYP99,Fast Algorithms for Projected Clustering,"Joel L. Wolf, Cecilia Magdalena Procopiuc, Jong Soo Park, Charu C. Aggarwal, Philip S. Yu",SIGMOD Conference,1999
1623,0.954632,1,conf/sigmod/KanthRA02,Quadtree and R-tree indexes in oracle spatial: a comparison using GIS data,"Kothuri Venkata Ravi Kanth, Siva Ravada, Daniel Abugov",SIGMOD Conference,2002
168,0.984994,1,journals/sigmod/CeriFP99,Design Principles for Data-Intensive Web Sites,"Piero Fraternali, Stefano Paraboschi, Stefano Ceri",SIGMOD Record,1999
2802,,1,journals/sigmod/Dogac98,Guest Editor's Introduction,Asuman Dogac,SIGMOD Record,1998
747,0.982474,1,journals/tods/WinslettSQ94,Formal Query Languages for Secure Relational Databases,"Marianne Winslett, Kenneth Smith, Xiaolei Qian",ACM Trans. Database Syst.,1994
1099,0.978013,1,conf/sigmod/PopaDST00,A Chase Too Far?,"Val Tannen, Arnaud Sahuguet, Alin Deutsch, Lucian Popa",SIGMOD Conference,2000
2803,,1,journals/sigmod/Alonso94a,Trade Press News,Rafael Alonso,SIGMOD Record,1994
2804,,1,journals/sigmod/LohmanGFS01,SIGMOD 2001 Industry Sessions,"César A. Galindo-Legaria, Michael J. Franklin, Leonard J. Seligman, Guy M. Lohman",SIGMOD Record,2001
2805,,1,conf/vldb/X00a,Author Index,?,VLDB,2000
752,0.982195,1,journals/tods/MuralidharS99,Security of Random Data Perturbation Methods,"Krishnamurty Muralidhar, Rathindra Sarathy",ACM Trans. Database Syst.,1999
2806,,1,conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,The InfoSleuth Project,"Marek Rusinkiewicz, Tomasz Ksiezyk, Richard S. Brice, Ray Shea, Vipul Kashyap, Andrzej Cichocki, Mosfeq Rashid, C. Unnikrishnan, Abdelsalam Helal, Amy Unruh, Marian H. Nodine, Jerry Fowler, Darrell Woelk, Gale Martin, Roberto J. Bayardo Jr., William Bohrer",SIGMOD Conference,1997
2807,,1,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,DataBlitz Storage Manager: Main Memory Database Performance for Critical Applications,"P. P. S. Narayan, S. Sudarshan, S. Gogate, J. Miller, Abraham Silberschatz, C. Gupta, Jerry Baulier, M. Wilder, Henry F. Korth, Peter McIlroy, S. Haldar, S. Seshadri, Philip Bohannon, C. Wei, A. Khivesera, S. Joshi, Rajeev Rastogi, M. Nemeth",SIGMOD Conference,1999
2808,,1,journals/vldb/ClaussenKKW00,Exploiting early sorting and early partitioning for decisionsupport query processing,"Jens Claußen, Christian Wiesner, Donald Kossmann, Alfons Kemper",VLDB J.,2000
514,0.983322,1,conf/vldb/KumarKA97,Caprera: An Activity Framework for Transaction Processing on Wide-Area Networks,"Suresh Kumar, Eng-Kee Kwang, Divyakant Agrawal",VLDB,1997
2809,,1,conf/vldb/HeMYW03,WISE-Integrator: An Automatic Integrator of Web Search Interfaces for E-Commerce,"Clement T. Yu, Hai He, Zonghuan Wu, Weiyi Meng",VLDB,2003
1679,0.94802,1,journals/tods/HjaltasonS99,Distance Browsing in Spatial Databases,"Hanan Samet, Gísli R. Hjaltason",ACM Trans. Database Syst.,1999
1131,0.978013,1,conf/sigmod/Cattell94,ODMG-93: A Standard for Object-Oriented DBMSs,R. G. G. Cattell,SIGMOD Conference,1994
2810,,1,journals/sigmod/Winslett01a,"Gio Wiederhold Speaks Out on Moving into Academia in Mid-Career, How to Be an Effective Consultant, Why You Should Be a Program Manager as a Funding Agency, the Need for Ontology Algebra and Simulations, and More",Marianne Winslett,SIGMOD Record,2001
1781,0.863451,1,journals/sigmod/LightstoneLZ02,Toward Autonomic Computing with DB2 Universal Database,"Guy M. Lohman, Daniel C. Zilio, Sam Lightstone",SIGMOD Record,2002
1336,0.9758,1,conf/sigmod/ZhouWGGZWXYF03,TREX: DTD-Conforming XML to XML Transformations,"Xueqing Gong, Kun Yue, Aoying Zhou, Zhimao Guo, Jianchang Xiao, Wenfei Fan, Hongwei Wu, Qing Wang, Shihui Zheng",SIGMOD Conference,2003
1678,0.948689,1,conf/sigmod/RoussopoulosKV95,Nearest Neighbor Queries,"Stephen Kelley, Frédéic Vincent, Nick Roussopoulos",SIGMOD Conference,1995
854,0.981716,1,conf/vldb/StillgerLMK01,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",VLDB,2001
292,0.984462,1,journals/sigmod/BaaderJN97,Intelligent Access to Heterogeneous Information Sources: Report on the 4th Workshop on Knowledge Representation Meets Databases,"Manfred A. Jeusfeld, Franz Baader, Werner Nutt",SIGMOD Record,1997
1520,0.963818,1,journals/vldb/TenienteO95,Updating Knowledge Bases While Maintaining Their Consistency,"Antoni Olivé, Ernest Teniente",VLDB J.,1995
974,0.97964,1,conf/sigmod/DuSD95,Reducing Multidatabase Query Response Time by Tree Balancing,"Weimin Du, Ming-Chien Shan, Umeshwar Dayal",SIGMOD Conference,1995
2811,,1,conf/sigmod/GrossmanHQ95,PTool: A Light Weight Persistent Object Manager,"David Hanley, Robert L. Grossman, Xiao Qin",SIGMOD Conference,1995
897,0.981026,1,conf/vldb/JagadishKMPSS98,Optimal Histograms with Quality Guarantees,"S. Muthukrishnan, H. V. Jagadish, Kenneth C. Sevcik, Torsten Suel, Nick Koudas, Viswanath Poosala",VLDB,1998
2812,,1,conf/vldb/BohlenSS96,Coalescing in Temporal Databases,"Michael D. Soo, Richard T. Snodgrass, Michael H. Böhlen",VLDB,1996
1764,0.889769,1,conf/sigmod/OzdenRSS96,Fault-tolerant Architectures for Continuous Media Servers,"Abraham Silberschatz, Rajeev Rastogi, Banu Özden, Prashant J. Shenoy",SIGMOD Conference,1996
76,0.987728,1,journals/vldb/HjaltasonS02,Speeding up construction of PMR quadtree-based spatial indexes,"Gísli R. Hjaltason, Hanan Samet",VLDB J.,2002
2813,,1,journals/sigmod/Widom96,Editor's Notes,Jennifer Widom,SIGMOD Record,1996
148,0.985279,1,journals/sigmod/DongS00,Incremental Maintenance of Recursive Views Using Relational Calculus/SQL,"Jianwen Su, Guozhu Dong",SIGMOD Record,2000
2814,,1,conf/vldb/LohmanL02,SMART: Making DB2 (More) Autonomic,"Sam Lightstone, Guy M. Lohman",VLDB,2002
2815,,1,conf/vldb/KiesslingK02,"Preference SQL - Design, Implementation, Experiences","Gerhard Köstler, Werner Kießling",VLDB,2002
2816,,1,journals/sigmod/CrestaniG02,Report on the 24th European Colloquium on Information Retrieval Research,"Mark Girolami, Fabio Crestani",SIGMOD Record,2002
316,0.984262,1,conf/vldb/TanGO99,Online Feedback for Nested Aggregate Queries with Multi-Threading,"Beng Chin Ooi, Kian-Lee Tan, Cheng Hian Goh",VLDB,1999
804,0.982087,1,conf/vldb/ZhouLZLZJT01,VXMLR: A Visual XML-Relational Database System,"Aoying Zhou, Wenyun Ji, Shihui Zheng, Hongjun Lu, Yuqi Liang, Zengping Tian, Long Zhang",VLDB,2001
1451,0.968243,1,journals/sigmod/ChienTZ01,XML Document Versioning,"Carlo Zaniolo, Vassilis J. Tsotras, Shu-Yao Chien",SIGMOD Record,2001
2817,,1,conf/sigmod/FranklinZ98,Data In Your Face: Push Technology in Perspective,"Michael J. Franklin, Stanley B. Zdonik",SIGMOD Conference,1998
1600,0.957688,1,conf/sigmod/LakhamrajuRSS00,On-line Reorganization in Object Databases,"S. Sudarshan, Rajeev Rastogi, S. Seshadri, Mohana Krishna Lakhamraju",SIGMOD Conference,2000
2818,,1,conf/vldb/AnKR03,Improving Performance with Bulk-Inserts in Oracle R-Trees,"Ning An, Siva Ravada, Kothuri Venkata Ravi Kanth",VLDB,2003
1253,0.976621,1,conf/sigmod/AggarwalWY99,A New Method for Similarity Indexing of Market Basket Data,"Joel L. Wolf, Charu C. Aggarwal, Philip S. Yu",SIGMOD Conference,1999
1301,0.976201,1,conf/sigmod/JagadishJOT01,Global Optimization of Histograms,"H. V. Jagadish, Kian-Lee Tan, Hui Jin, Beng Chin Ooi",SIGMOD Conference,2001
960,0.979792,1,journals/sigmod/AtzeniMM97,Semistructured und Structured Data in the Web: Going Back and Forth,"Paolo Merialdo, Giansalvatore Mecca, Paolo Atzeni",SIGMOD Record,1997
216,0.984773,1,conf/vldb/YanG95,Duplicate Removal in Information System Dissemination,"Tak W. Yan, Hector Garcia-Molina",VLDB,1995
1528,0.963217,1,journals/vldb/PottingerH01,MiniCon: A scalable algorithm for answering queries using views,"Rachel Pottinger, Alon Y. Halevy",VLDB J.,2001
941,0.980399,1,conf/vldb/ChakravarthyKAK94,"Composite Events for Active Databases: Semantics, Contexts and Detection","S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",VLDB,1994
1021,0.979068,1,conf/sigmod/Chong98,Real Business Processing Meets the Web,James Chong,SIGMOD Conference,1998
1620,0.955269,1,journals/sigmod/JukicV97,Asserting Beliefs in MLS Relational Models,"Nenad Jukic, Susan V. Vrbsky",SIGMOD Record,1997
78,0.987532,1,journals/vldb/BernsteinPS00,Context-based prefetch - an optimization for implementing objects on relations,"David Shutt, Philip A. Bernstein, Shankar Pal",VLDB J.,2000
3,0.989403,1,journals/vldb/NgC98,Integrating Reliable Memory in Databases,"Peter M. Chen, Wee Teck Ng",VLDB J.,1998
2819,,1,journals/vldb/Guting94,An Introduction to Spatial Database Systems,Ralf Hartmut Güting,VLDB J.,1994
1472,0.966344,1,conf/sigmod/WitkowskiBBDFGSS03,Spreadsheets in RDBMS for OLAP,"Nathan Folkert, Abhinav Gupta, Andrew Witkowski, Lei Sheng, Sankar Subramanian, Srikanth Bellamkonda, Gregory Dorman, Tolga Bozkaya",SIGMOD Conference,2003
486,0.983731,1,journals/tods/Lerner00,A model for compound type changes encountered in schema evolution,Barbara Staudt Lerner,ACM Trans. Database Syst.,2000
1249,0.976621,1,conf/sigmod/AntonJLPZZ02,Web caching for database applications with Oracle Web Cache,"Jordan Parker, Jesse Anton, Zheng Zeng, Lawrence Jacobs, Tie Zhong, Xiang Liu",SIGMOD Conference,2002
634,0.982889,1,conf/vldb/AmmannJR95,Using Formal Methods to Reason about Semantics-Based Decompositions of Transactions,"Paul Ammann, Indrakshi Ray, Sushil Jajodia",VLDB,1995
1089,0.978013,1,conf/sigmod/HanWDPW02,CubeExplorer: online exploration of data cubes,"Jian Pei, Guozhu Dong, Ke Wang, Jiawei Han, Jianyong Wang",SIGMOD Conference,2002
2820,,1,journals/vldb/LaurentLSV01,Monotonic complements for independent data warehouses,"Gottfried Vossen, Jens Lechtenbörger, Dominique Laurent, Nicolas Spyratos",VLDB J.,2001
767,0.982087,1,conf/vldb/ShahabiFKF00,INSITE: A Tool for Interpreting Users? Interaction with a Web Space,"Farnoush Banaei Kashani, Jabed Faruque, Adil Faisal, Cyrus Shahabi",VLDB,2000
2821,,1,journals/sigmod/Ozsoyoglu00,Vice Chair's Message,Z. Meral Özsoyoglu,SIGMOD Record,2000
1187,0.977525,1,conf/sigmod/Kennamer98,Microsoft.com: A High-Scale Data Management and Transaction Processing Solution,Sherri Kennamer,SIGMOD Conference,1998
2822,,1,conf/sigmod/Team95,"Object-Oriented, Rapid Application Development in a PC Database Environment",Fox Development Team,SIGMOD Conference,1995
884,0.981363,1,conf/vldb/Spaccapietra94,User Interfaces; Who Cares?,Stefano Spaccapietra,VLDB,1994
1273,0.976621,1,conf/sigmod/AgrawalGGR98,Automatic Subspace Clustering of High Dimensional Data for Data Mining Applications,"Johannes Gehrke, Rakesh Agrawal, Dimitrios Gunopulos, Prabhakar Raghavan",SIGMOD Conference,1998
578,0.983322,1,conf/vldb/Ganguly98,Design and Analysis of Parametric Query Optimization Algorithms,Sumit Ganguly,VLDB,1998
1009,0.979068,1,conf/sigmod/ZhuSZ03,Query by Humming - in Action with its Technology Revealed,"Yunyue Zhu, Xiaojian Zhao, Dennis Shasha",SIGMOD Conference,2003
1479,0.966263,1,journals/sigmod/GlavitschSW94,Metadata for Integrating Speech Documents in a Text Retrieval System,"Martin Wechsler, Ulrike Glavitsch, Peter Schäuble",SIGMOD Record,1994
1534,0.962953,1,conf/sigmod/LuoEHN02,A scalable hash ripple join algorithm,"Peter J. Haas, Jeffrey F. Naughton, Gang Luo, Curt Ellmann",SIGMOD Conference,2002
2823,,1,journals/sigmod/SellisV95,The Database Group at National Technical University of Athens (NTUA),"Timos K. Sellis, Yannis Vassiliou",SIGMOD Record,1995
2824,,1,conf/vldb/AgrawalK02,Watermarking Relational Databases,"Rakesh Agrawal, Jerry Kiernan",VLDB,2002
958,0.979797,1,journals/vldb/ShyyASL96,The Design and Implementation of K: A High-Level Knowledge-Base Programming Language of OSAM*.KBMS,"Stanley Y. W. Su, Javier Arroyo, Herman Lam, Yuh-Ming Shyy",VLDB J.,1996
1251,0.976621,1,conf/sigmod/KalnisNOPT02,An adaptive peer-to-peer network for distributed caching of OLAP results,"Beng Chin Ooi, Dimitris Papadias, Kian-Lee Tan, Wee Siong Ng, Panos Kalnis",SIGMOD Conference,2002
763,0.982087,1,conf/vldb/GoldsteinR00,Contrast Plots and P-Sphere Trees: Space vs. Time in Nearest Neighbour Searches,"Jonathan Goldstein, Raghu Ramakrishnan",VLDB,2000
314,0.984262,1,conf/vldb/WangZ00,Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,"Haixun Wang, Carlo Zaniolo",VLDB,2000
1416,0.97071,1,conf/sigmod/PeiMHZ00,Towards Data Mining Benchmarking: A Testbed for Performance Study of Frequent Pattern Mining,"Hua Zhu, Kan Hu, Jian Pei, Runying Mao",SIGMOD Conference,2000
988,0.979068,1,conf/sigmod/KornM00,Influence Sets Based on Reverse Nearest Neighbor Queries,"S. Muthukrishnan, Flip Korn",SIGMOD Conference,2000
500,0.983393,1,journals/tods/EiterGM97,Disjunctive Datalog,"Heikki Mannila, Thomas Eiter, Georg Gottlob",ACM Trans. Database Syst.,1997
1247,0.976744,1,journals/vldb/LawLG99,Efficient Support for Interactive Service in Multi-Resolution VOD Systems,"Leana Golubchik, Kelvin Kwok-Wai Law, John C. S. Lui",VLDB J.,1999
2825,,1,conf/vldb/Galindo-LegariaJWW03,Statistics on Views,"César A. Galindo-Legaria, Ming-Chuan Wu, Milind Joshi, Florian Waas",VLDB,2003
707,0.982478,1,conf/vldb/SahuguetA99,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",VLDB,1999
310,0.984262,1,conf/vldb/RossS97,Fast Computation of Sparse Datacubes,"Divesh Srivastava, Kenneth A. Ross",VLDB,1997
1495,0.965226,1,conf/sigmod/MiloAABN03,Exchanging Intensional XML Data,"Omar Benjelloun, Tova Milo, Serge Abiteboul, Frederic Dang Ngoc, Bernd Amann",SIGMOD Conference,2003
1060,0.978527,1,conf/sigmod/RossSS96,Materialized View Maintenance and Integrity Constraint Checking: Trading Space for Time,"Divesh Srivastava, S. Sudarshan, Kenneth A. Ross",SIGMOD Conference,1996
2826,,1,conf/vldb/LamKR02,RTMonitor: Real-Time Data Monitoring Using Mobile Agent Technologies,"Kam-yiu Lam, Krithi Ramamritham, Alan Kwan",VLDB,2002
1430,0.969702,1,journals/sigmod/EisenbergM99,"SQL: 1999, formerly known as SQL 3","Jim Melton, Andrew Eisenberg",SIGMOD Record,1999
2827,,1,conf/sigmod/ChristophidesACS94,From Structured Documents to Novel Query Facilities,"Sophie Cluet, Michel Scholl, Serge Abiteboul, Vassilis Christophides",SIGMOD Conference,1994
2828,,1,conf/vldb/IlyasAE03,Supporting Top-k Join Queries in Relational Databases,"Walid G. Aref, Ahmed K. Elmagarmid, Ihab F. Ilyas",VLDB,2003
1666,0.950453,1,conf/vldb/BohmMSW01,Fast Evaluation Techniques for Complex Similarity Queries,"Michael Mlivoncic, Roger Weber, Klemens Böhm, Hans-Jörg Schek",VLDB,2001
1211,0.977062,1,conf/sigmod/AgrawalCD02,DBXplorer: enabling keyword search over relational databases,"Gautam Das, Sanjay Agrawal, Surajit Chaudhuri",SIGMOD Conference,2002
2829,,1,conf/sigmod/CallanCD99,Automatic Discovery of Language Models for Text Databases,"Aiqun Du, James P. Callan, Margaret E. Connell",SIGMOD Conference,1999
84,0.987344,1,journals/vldb/AguileraCMVV02,Views in a large-scale XML repository,"Vincent Aguilera, Dan Vodislav, Pierangelo Veltri, Sophie Cluet, Tova Milo",VLDB J.,2002
2830,,1,conf/sigmod/Cabrera03,The Future of Web services - II,Felipe Cabrera,SIGMOD Conference,2003
1348,0.975418,1,conf/sigmod/OoiTZGLLLNSWZ03,PeerDB: Peering into Personal Databases,"Chu Yee Liau, Aoying Zhou, Wee Siong Ng, Ming Zhang, Bo Ling, Chin Hong Goh, Yanfeng Shu, Kian-Lee Tan, Yingguang Li, Xiaoyu Wang, Beng Chin Ooi",SIGMOD Conference,2003
2831,,1,conf/vldb/Cuppens96,Querying a Multilevel Database: A Logical Analysis,Frédéric Cuppens,VLDB,1996
1651,0.951767,1,conf/vldb/KonigW99,Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,"Arnd Christian König, Gerhard Weikum",VLDB,1999
1737,0.929175,1,conf/sigmod/HacigumusILM02,Executing SQL over encrypted data in the database-service-provider model,"Hakan Hacigümüs, Chen Li, Sharad Mehrotra, Balakrishna R. Iyer",SIGMOD Conference,2002
6,0.988862,1,journals/vldb/YangW03,Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003
