dst,src
3591929,1278779
3591929,2480447
5300530,804742
5087261,805722
859402,820841
3651063,820841
3651063,859402
1307994,821736
2241610,821736
2376063,821736
3012136,821736
4476052,821736
5006864,821736
2241610,1307994
2376063,1307994
3012136,1307994
4476052,1307994
5006864,1307994
2376063,2241610
3012136,2241610
4476052,2241610
5006864,2241610
3012136,2376063
4476052,2376063
5006864,2376063
4476052,3012136
5006864,3012136
5006864,4476052
1358577,824651
4179626,824651
4945057,824651
5573715,824651
4179626,1358577
4945057,1358577
5573715,1358577
4945057,4179626
5573715,4179626
5573715,4945057
2014597,825072
4132639,825072
4405392,825072
5339495,825072
4132639,2014597
4405392,2014597
5339495,2014597
4405392,4132639
5339495,4132639
5339495,4405392
3683274,829289
3642618,836893
2406168,839305
4669009,840448
2785866,842727
2339408,842763
3418757,842763
3418757,2339408
2511999,846917
4753247,846917
4753247,2511999
1327463,849358
2146637,857813
2233023,857813
2592141,857813
2233023,2146637
2592141,2146637
2592141,2233023
2474220,859678
4509792,859678
4509792,2474220
905450,859989
2011582,859989
2136337,859989
2440849,859989
2457738,859989
2653338,859989
3129218,859989
3169549,859989
4057216,859989
5174822,859989
2011582,905450
2136337,905450
2440849,905450
2457738,905450
2653338,905450
3129218,905450
3169549,905450
4057216,905450
5174822,905450
2136337,2011582
2440849,2011582
2457738,2011582
2653338,2011582
3129218,2011582
3169549,2011582
4057216,2011582
5174822,2011582
2440849,2136337
2457738,2136337
2653338,2136337
3129218,2136337
3169549,2136337
4057216,2136337
5174822,2136337
2457738,2440849
2653338,2440849
3129218,2440849
3169549,2440849
4057216,2440849
5174822,2440849
2653338,2457738
3129218,2457738
3169549,2457738
4057216,2457738
5174822,2457738
3129218,2653338
3169549,2653338
4057216,2653338
5174822,2653338
3169549,3129218
4057216,3129218
5174822,3129218
4057216,3169549
5174822,3169549
5174822,4057216
2739010,861898
1970416,862922
3147981,862922
3147981,1970416
1701352,864357
2143828,864357
2143828,1701352
1425031,867176
2684725,867176
4425174,867176
2684725,1425031
4425174,1425031
4425174,2684725
1233286,869102
1858100,876999
2189556,876999
4177774,876999
4600841,876999
2189556,1858100
4177774,1858100
4600841,1858100
4177774,2189556
4600841,2189556
4600841,4177774
1260422,878142
1873515,878142
2344022,878142
1873515,1260422
2344022,1260422
2344022,1873515
911034,884837
1904621,884837
3248568,884837
1904621,911034
3248568,911034
3248568,1904621
2247087,889482
2806074,889482
4777852,889482
2806074,2247087
4777852,2247087
4777852,2806074
3226951,894042
2966651,895803
4163128,895803
4163128,2966651
1370734,905188
2162254,905188
2541454,905188
3100031,905188
3177634,905188
2162254,1370734
2541454,1370734
3100031,1370734
3177634,1370734
2541454,2162254
3100031,2162254
3177634,2162254
3100031,2541454
3177634,2541454
3177634,3100031
2367700,916092
2539854,916092
2539854,2367700
1184362,921044
2809044,921044
2809044,1184362
5142424,926796
1388376,928713
1646334,928713
1905650,928713
2066870,928713
4042682,928713
5156181,928713
5596866,928713
1646334,1388376
1905650,1388376
2066870,1388376
4042682,1388376
5156181,1388376
5596866,1388376
1905650,1646334
2066870,1646334
4042682,1646334
5156181,1646334
5596866,1646334
2066870,1905650
4042682,1905650
5156181,1905650
5596866,1905650
4042682,2066870
5156181,2066870
5596866,2066870
5156181,4042682
5596866,4042682
5596866,5156181
1545266,929427
4563385,929427
4609217,929427
5111553,929427
4563385,1545266
4609217,1545266
5111553,1545266
4609217,4563385
5111553,4563385
5111553,4609217
3179598,929592
3382620,929592
3382620,3179598
4138306,931875
4633677,932452
1238565,932605
2806843,932605
2806843,1238565
4397321,939611
4725771,939611
4725771,4397321
1320143,947282
1863158,947282
3880487,947282
1863158,1320143
3880487,1320143
3880487,1863158
2011913,951147
2747593,951147
3317255,951147
3996277,951147
4099037,951147
4735221,951147
2747593,2011913
3317255,2011913
3996277,2011913
4099037,2011913
4735221,2011913
3317255,2747593
3996277,2747593
4099037,2747593
4735221,2747593
3996277,3317255
4099037,3317255
4735221,3317255
4099037,3996277
4735221,3996277
4735221,4099037
1221161,955314
1734025,955314
2972418,955314
3953948,955314
1734025,1221161
2972418,1221161
3953948,1221161
2972418,1734025
3953948,1734025
3953948,2972418
1419233,960288
3630202,964377
5497940,964377
5497940,3630202
3025176,964739
5096762,964739
5096762,3025176
3031394,972048
3178874,972048
3178874,3031394
3218785,972974
2185807,973551
2434219,976923
4915649,976923
4915649,2434219
1824574,978226
1163758,979910
2859299,979910
2895677,979910
4538794,979910
2859299,1163758
2895677,1163758
4538794,1163758
2895677,2859299
4538794,2859299
4538794,2895677
4511142,1002124
1812719,1011554
4963079,1011554
4963079,1812719
2544018,1015863
1922194,1016036
2213884,1016036
4234952,1016036
4355819,1016036
2213884,1922194
4234952,1922194
4355819,1922194
4234952,2213884
4355819,2213884
4355819,4234952
1817540,1016315
1907626,1016315
3442571,1016315
1907626,1817540
3442571,1817540
3442571,1907626
2079730,1030838
4950473,1033795
2552956,1033989
1380218,1037193
4444856,1037193
5043990,1037193
4444856,1380218
5043990,1380218
5043990,4444856
1328043,1037595
1717451,1037595
2110883,1037595
2390165,1037595
2692148,1037595
3309581,1037595
4215000,1037595
4673317,1037595
5344654,1037595
1717451,1328043
2110883,1328043
2390165,1328043
2692148,1328043
3309581,1328043
4215000,1328043
4673317,1328043
5344654,1328043
2110883,1717451
2390165,1717451
2692148,1717451
3309581,1717451
4215000,1717451
4673317,1717451
5344654,1717451
2390165,2110883
2692148,2110883
3309581,2110883
4215000,2110883
4673317,2110883
5344654,2110883
2692148,2390165
3309581,2390165
4215000,2390165
4673317,2390165
5344654,2390165
3309581,2692148
4215000,2692148
4673317,2692148
5344654,2692148
4215000,3309581
4673317,3309581
5344654,3309581
4673317,4215000
5344654,4215000
5344654,4673317
3654376,1039657
1259289,1050839
3867874,1050839
4399918,1050839
4535927,1050839
4544206,1050839
3867874,1259289
4399918,1259289
4535927,1259289
4544206,1259289
4399918,3867874
4535927,3867874
4544206,3867874
4535927,4399918
4544206,4399918
4544206,4535927
3066458,1068786
3939897,1068786
5069367,1068786
3939897,3066458
5069367,3066458
5069367,3939897
2806061,1069323
3122288,1069323
4786115,1069323
3122288,2806061
4786115,2806061
4786115,3122288
1522406,1073776
1711043,1073776
4705327,1073776
4937048,1073776
1711043,1522406
4705327,1522406
4937048,1522406
4705327,1711043
4937048,1711043
4937048,4705327
3586237,1078750
1167736,1080444
3169463,1080444
3379831,1080444
3611972,1080444
4494260,1080444
4913977,1080444
4990865,1080444
5254409,1080444
3169463,1167736
3379831,1167736
3611972,1167736
4494260,1167736
4913977,1167736
4990865,1167736
5254409,1167736
3379831,3169463
3611972,3169463
4494260,3169463
4913977,3169463
4990865,3169463
5254409,3169463
3611972,3379831
4494260,3379831
4913977,3379831
4990865,3379831
5254409,3379831
4494260,3611972
4913977,3611972
4990865,3611972
5254409,3611972
4913977,4494260
4990865,4494260
5254409,4494260
4990865,4913977
5254409,4913977
5254409,4990865
1099680,1081949
1215751,1081949
3221709,1081949
3407392,1081949
4730178,1081949
1215751,1099680
3221709,1099680
3407392,1099680
4730178,1099680
3221709,1215751
3407392,1215751
4730178,1215751
3407392,3221709
4730178,3221709
4730178,3407392
1150960,1085146
1514681,1085146
2749577,1085146
2893703,1085146
2988418,1085146
3085839,1085146
4002229,1085146
4048724,1085146
4740816,1085146
1514681,1150960
2749577,1150960
2893703,1150960
2988418,1150960
3085839,1150960
4002229,1150960
4048724,1150960
4740816,1150960
2749577,1514681
2893703,1514681
2988418,1514681
3085839,1514681
4002229,1514681
4048724,1514681
4740816,1514681
2893703,2749577
2988418,2749577
3085839,2749577
4002229,2749577
4048724,2749577
4740816,2749577
2988418,2893703
3085839,2893703
4002229,2893703
4048724,2893703
4740816,2893703
3085839,2988418
4002229,2988418
4048724,2988418
4740816,2988418
4002229,3085839
4048724,3085839
4740816,3085839
4048724,4002229
4740816,4002229
4740816,4048724
1566252,1086656
1666425,1086656
2290709,1086656
3027819,1086656
5376755,1086656
5427576,1086656
1666425,1566252
2290709,1566252
3027819,1566252
5376755,1566252
5427576,1566252
2290709,1666425
3027819,1666425
5376755,1666425
5427576,1666425
3027819,2290709
5376755,2290709
5427576,2290709
5376755,3027819
5427576,3027819
5427576,5376755
1241487,1106381
1495585,1106381
2616357,1106381
2753819,1106381
2951324,1106381
3766044,1106381
4097960,1106381
4534206,1106381
5168899,1106381
5226548,1106381
1495585,1241487
2616357,1241487
2753819,1241487
2951324,1241487
3766044,1241487
4097960,1241487
4534206,1241487
5168899,1241487
5226548,1241487
2616357,1495585
2753819,1495585
2951324,1495585
3766044,1495585
4097960,1495585
4534206,1495585
5168899,1495585
5226548,1495585
2753819,2616357
2951324,2616357
3766044,2616357
4097960,2616357
4534206,2616357
5168899,2616357
5226548,2616357
2951324,2753819
3766044,2753819
4097960,2753819
4534206,2753819
5168899,2753819
5226548,2753819
3766044,2951324
4097960,2951324
4534206,2951324
5168899,2951324
5226548,2951324
4097960,3766044
4534206,3766044
5168899,3766044
5226548,3766044
4534206,4097960
5168899,4097960
5226548,4097960
5168899,4534206
5226548,4534206
5226548,5168899
3332160,1119573
3419605,1119573
3424949,1119573
3852614,1119573
3419605,3332160
3424949,3332160
3852614,3332160
3424949,3419605
3852614,3419605
3852614,3424949
4031114,1119927
4531319,1119927
5226931,1119927
5495117,1119927
4531319,4031114
5226931,4031114
5495117,4031114
5226931,4531319
5495117,4531319
5495117,5226931
1932422,1121398
2238535,1122282
1198303,1129497
1568755,1129497
1568755,1198303
1192332,1144462
1789320,1144462
3398341,1144462
5010742,1144462
1789320,1192332
3398341,1192332
5010742,1192332
3398341,1789320
5010742,1789320
5010742,3398341
2348243,1145731
3845712,1146460
1386405,1147764
3231879,1147764
3231879,1386405
1589005,1154345
1886083,1154345
3346992,1154345
3781777,1154345
1886083,1589005
3346992,1589005
3781777,1589005
3346992,1886083
3781777,1886083
3781777,3346992
1415281,1156652
1675013,1156652
1675013,1415281
2622591,1172859
2867740,1172859
3896468,1172859
4190603,1172859
2867740,2622591
3896468,2622591
4190603,2622591
3896468,2867740
4190603,2867740
4190603,3896468
5348259,1174495
1716875,1176101
2181871,1180169
4919257,1180169
4919257,2181871
1456980,1185065
1650147,1185536
5588135,1185536
5588135,1650147
3449254,1186974
1933404,1191798
4912554,1191798
5176712,1191798
4912554,1933404
5176712,1933404
5176712,4912554
2642775,1194426
3489984,1194426
3680040,1194426
3688030,1194426
5097130,1194426
3489984,2642775
3680040,2642775
3688030,2642775
5097130,2642775
3680040,3489984
3688030,3489984
5097130,3489984
3688030,3680040
5097130,3680040
5097130,3688030
4413088,1196701
3919387,1212702
2352402,1223650
1873033,1231308
2805973,1231308
4855785,1231308
2805973,1873033
4855785,1873033
4855785,2805973
3172510,1231932
3597880,1242918
5593868,1242918
5600518,1242918
5593868,3597880
5600518,3597880
5600518,5593868
1736374,1247031
2975116,1263318
2894961,1267632
4102184,1267632
4102184,2894961
3333757,1274757
5206062,1274930
2223585,1280728
1599563,1296379
2071423,1296379
3727682,1296379
5259907,1296379
2071423,1599563
3727682,1599563
5259907,1599563
3727682,2071423
5259907,2071423
5259907,3727682
4629895,1303472
4878416,1303472
4878416,4629895
2267075,1304680
1311047,1310654
5533779,1310654
5533779,1311047
1604175,1316769
4837461,1316769
4837461,1604175
2543578,1322606
2432940,1333648
2652664,1337954
3817010,1337954
4422280,1337954
3817010,2652664
4422280,2652664
4422280,3817010
1443072,1340187
1677098,1340187
2525741,1340187
3819734,1340187
4472968,1340187
1677098,1443072
2525741,1443072
3819734,1443072
4472968,1443072
2525741,1677098
3819734,1677098
4472968,1677098
3819734,2525741
4472968,2525741
4472968,3819734
2843207,1348850
4985542,1348850
5064337,1348850
4985542,2843207
5064337,2843207
5064337,4985542
2412394,1357688
1966591,1370254
2100225,1370254
2157259,1370254
2269068,1370254
3029141,1370254
3527296,1370254
4553583,1370254
2100225,1966591
2157259,1966591
2269068,1966591
3029141,1966591
3527296,1966591
4553583,1966591
2157259,2100225
2269068,2100225
3029141,2100225
3527296,2100225
4553583,2100225
2269068,2157259
3029141,2157259
3527296,2157259
4553583,2157259
3029141,2269068
3527296,2269068
4553583,2269068
3527296,3029141
4553583,3029141
4553583,3527296
1561844,1371831
3878055,1371831
3878055,1561844
1958779,1379200
3989656,1379200
3989656,1958779
2193680,1382247
4717442,1382247
4822747,1382247
4912533,1382247
4717442,2193680
4822747,2193680
4912533,2193680
4822747,4717442
4912533,4717442
4912533,4822747
4754956,1394979
3446734,1398291
1980725,1402633
2146435,1402633
2874863,1402633
3385975,1402633
3477821,1402633
3652877,1402633
4160231,1402633
2146435,1980725
2874863,1980725
3385975,1980725
3477821,1980725
3652877,1980725
4160231,1980725
2874863,2146435
3385975,2146435
3477821,2146435
3652877,2146435
4160231,2146435
3385975,2874863
3477821,2874863
3652877,2874863
4160231,2874863
3477821,3385975
3652877,3385975
4160231,3385975
3652877,3477821
4160231,3477821
4160231,3652877
4757812,1411989
3705786,1413141
4096469,1413141
4096469,3705786
2712421,1415356
2415458,1420020
1598313,1426496
5571857,1426496
5571857,1598313
2506054,1429217
3445578,1429217
4009146,1429217
3445578,2506054
4009146,2506054
4009146,3445578
2205636,1434667
2358110,1434667
2960332,1434667
4898983,1434667
5541889,1434667
2358110,2205636
2960332,2205636
4898983,2205636
5541889,2205636
2960332,2358110
4898983,2358110
5541889,2358110
4898983,2960332
5541889,2960332
5541889,4898983
4691214,1444617
1859811,1458257
1621602,1468595
2244577,1468595
2954347,1468595
4533618,1468595
2244577,1621602
2954347,1621602
4533618,1621602
2954347,2244577
4533618,2244577
4533618,2954347
2087423,1470526
3214860,1470526
4097285,1470526
3214860,2087423
4097285,2087423
4097285,3214860
2154319,1475997
1558046,1481227
4354763,1481227
4521165,1481227
4354763,1558046
4521165,1558046
4521165,4354763
5313655,1482463
3884927,1505031
1729839,1508766
4370471,1519096
1851945,1522435
1910655,1522435
2715448,1522435
2798809,1522435
3019731,1522435
3518133,1522435
3551384,1522435
4381246,1522435
4497445,1522435
1910655,1851945
2715448,1851945
2798809,1851945
3019731,1851945
3518133,1851945
3551384,1851945
4381246,1851945
4497445,1851945
2715448,1910655
2798809,1910655
3019731,1910655
3518133,1910655
3551384,1910655
4381246,1910655
4497445,1910655
2798809,2715448
3019731,2715448
3518133,2715448
3551384,2715448
4381246,2715448
4497445,2715448
3019731,2798809
3518133,2798809
3551384,2798809
4381246,2798809
4497445,2798809
3518133,3019731
3551384,3019731
4381246,3019731
4497445,3019731
3551384,3518133
4381246,3518133
4497445,3518133
4381246,3551384
4497445,3551384
4497445,4381246
2649762,1526279
2994141,1526279
3008768,1526279
4708587,1526279
4893793,1526279
2994141,2649762
3008768,2649762
4708587,2649762
4893793,2649762
3008768,2994141
4708587,2994141
4893793,2994141
4708587,3008768
4893793,3008768
4893793,4708587
3053867,1528974
4614246,1532003
1565266,1543123
1571564,1552099
4159125,1552099
4159125,1571564
3568531,1557135
3391337,1561758
3703406,1561758
5472998,1561758
3703406,3391337
5472998,3391337
5472998,3703406
2123614,1573268
5404166,1573268
5404166,2123614
3084353,1574620
3211869,1574620
3696056,1574620
3797364,1574620
5172758,1574620
3211869,3084353
3696056,3084353
3797364,3084353
5172758,3084353
3696056,3211869
3797364,3211869
5172758,3211869
3797364,3696056
5172758,3696056
5172758,3797364
2308980,1577523
1630941,1583521
2747949,1583521
2767889,1583521
2747949,1630941
2767889,1630941
2767889,2747949
2396979,1611401
3491186,1618407
4931231,1618407
4931231,3491186
2643873,1623708
2884162,1627518
3233772,1627518
4976644,1627518
3233772,2884162
4976644,2884162
4976644,3233772
2654566,1641831
5217290,1641831
5217290,2654566
4188961,1654246
2016985,1656884
3485150,1656884
4431126,1656884
4642575,1656884
4789985,1656884
4954549,1656884
3485150,2016985
4431126,2016985
4642575,2016985
4789985,2016985
4954549,2016985
4431126,3485150
4642575,3485150
4789985,3485150
